Customer_ID,R,F,M,R_score,F_score,M_score,RFM_SCORE,Segment
36492,458,6,7501,1,2,3,123,Churned High Value
36493,326,3,3324,1,1,2,112,Hibernated Normal Value
36494,336,8,5813,1,3,3,133,Churned High Value
36495,241,7,5484,2,3,3,233,High Value
36496,76,6,2818,3,2,2,322,Key Development
36497,263,3,3103,2,1,2,212,Normal Value
36498,63,7,8222,3,3,3,333,High Value
36499,213,4,4230,2,1,2,212,Normal Value
36500,142,4,3550,2,1,2,212,Normal Value
36501,33,7,6889,3,3,3,333,High Value
36502,509,2,211,1,1,1,111,Hibernated Normal Value
36503,59,5,5425,3,2,3,323,High Value
36504,836,1,806,1,1,1,111,Hibernated Normal Value
36505,6,8,6704,3,3,3,333,High Value
36506,276,7,3855,2,3,2,232,Key Development
36507,4,6,5762,3,2,3,323,High Value
36508,75,2,659,3,1,1,311,Normal Value
36509,152,5,5252,2,2,3,223,Key Development
36510,269,4,2048,2,1,1,211,Normal Value
36511,101,5,4481,3,2,2,322,Key Development
36512,53,5,4367,3,2,2,322,Key Development
36513,352,7,3294,1,3,2,132,Churned High Value
36514,151,6,5969,2,2,3,223,Key Development
36515,263,4,6632,2,1,3,213,Normal Value
36516,97,7,6865,3,3,3,333,High Value
36517,137,6,6707,2,2,3,223,Key Development
36518,204,5,5198,2,2,3,223,Key Development
36519,405,5,6544,1,2,3,123,Churned High Value
36520,124,4,3144,2,1,2,212,Normal Value
36521,1121,2,681,1,1,1,111,Hibernated Normal Value
36522,376,3,3168,1,1,2,112,Hibernated Normal Value
36523,11,13,10795,3,3,3,333,High Value
36524,9,9,7396,3,3,3,333,High Value
36525,375,6,5110,1,2,3,123,Churned High Value
36526,535,2,644,1,1,1,111,Hibernated Normal Value
36527,131,7,4171,2,3,2,232,Key Development
36528,316,4,1842,1,1,1,111,Hibernated Normal Value
36529,181,6,5008,2,2,3,223,Key Development
36530,130,2,774,2,1,1,211,Normal Value
36531,116,6,4289,2,2,2,222,Key Development
36532,56,7,5921,3,3,3,333,High Value
36533,122,5,3639,2,2,2,222,Key Development
36534,95,8,7329,3,3,3,333,High Value
36535,13,10,10379,3,3,3,333,High Value
36536,20,8,4637,3,3,3,333,High Value
36537,85,4,3113,3,1,2,312,Normal Value
36538,199,5,3162,2,2,2,222,Key Development
36539,397,6,6245,1,2,3,123,Churned High Value
36540,204,6,5056,2,2,3,223,Key Development
36541,171,3,2360,2,1,1,211,Normal Value
36542,186,4,2975,2,1,2,212,Normal Value
36543,36,5,3782,3,2,2,322,Key Development
36544,325,7,2847,1,3,2,132,Churned High Value
36545,45,5,1988,3,2,1,321,Normal Value
36546,168,6,4211,2,2,2,222,Key Development
36547,62,8,8545,3,3,3,333,High Value
36548,304,8,7557,1,3,3,133,Churned High Value
36549,196,9,4657,2,3,3,233,High Value
36550,39,7,2270,3,3,1,331,Normal Value
36551,286,3,2300,2,1,1,211,Normal Value
36552,11,4,3250,3,1,2,312,Normal Value
36553,71,7,3067,3,3,2,332,High Value
36554,81,5,3809,3,2,2,322,Key Development
36555,1,5,3626,3,2,2,322,Key Development
36556,629,10,8847,1,3,3,133,Churned High Value
36557,255,7,5355,2,3,3,233,High Value
36558,95,7,7889,3,3,3,333,High Value
36559,318,3,1450,1,1,1,111,Hibernated Normal Value
36560,178,4,1492,2,1,1,211,Normal Value
36561,117,6,5590,2,2,3,223,Key Development
36562,83,6,5099,3,2,3,323,High Value
36563,328,6,3508,1,2,2,122,Churned High Value
36564,100,11,9928,3,3,3,333,High Value
36565,75,8,3642,3,3,2,332,High Value
36566,642,5,4376,1,2,2,122,Churned High Value
36567,718,5,3055,1,2,2,122,Churned High Value
36568,357,7,6470,1,3,3,133,Churned High Value
36569,352,2,372,1,1,1,111,Hibernated Normal Value
36570,155,6,1473,2,2,1,221,Normal Value
36571,46,7,4523,3,3,2,332,High Value
36572,77,5,5781,3,2,3,323,High Value
36573,309,6,2295,1,2,1,121,Hibernated Normal Value
36574,223,9,6054,2,3,3,233,High Value
36575,4,7,4884,3,3,3,333,High Value
36576,164,8,3601,2,3,2,232,Key Development
36577,283,2,1001,2,1,1,211,Normal Value
36578,233,3,611,2,1,1,211,Normal Value
36579,180,4,4907,2,1,3,213,Normal Value
36580,26,3,1137,3,1,1,311,Normal Value
36581,15,7,3164,3,3,2,332,High Value
36582,145,5,3276,2,2,2,222,Key Development
36583,613,7,8864,1,3,3,133,Churned High Value
36584,462,2,732,1,1,1,111,Hibernated Normal Value
36585,157,8,6163,2,3,3,233,High Value
36586,118,5,2927,2,2,2,222,Key Development
36587,713,1,44,1,1,1,111,Hibernated Normal Value
36588,199,3,2388,2,1,1,211,Normal Value
36589,454,4,1629,1,1,1,111,Hibernated Normal Value
36590,69,9,5420,3,3,3,333,High Value
36591,61,6,4066,3,2,2,322,Key Development
36592,155,6,5941,2,2,3,223,Key Development
36593,326,6,4197,1,2,2,122,Churned High Value
36594,400,2,873,1,1,1,111,Hibernated Normal Value
36595,90,4,1575,3,1,1,311,Normal Value
36596,15,6,3577,3,2,2,322,Key Development
36597,233,6,5502,2,2,3,223,Key Development
36598,91,7,4582,3,3,3,333,High Value
36599,14,2,699,3,1,1,311,Normal Value
36600,-1,5,2407,3,2,1,321,Normal Value
36601,145,6,5194,2,2,3,223,Key Development
36602,199,7,3368,2,3,2,232,Key Development
36603,87,4,1887,3,1,1,311,Normal Value
36604,157,3,2751,2,1,2,212,Normal Value
36605,428,8,3423,1,3,2,132,Churned High Value
36606,689,5,3652,1,2,2,122,Churned High Value
36607,128,4,3818,2,1,2,212,Normal Value
36608,600,2,1116,1,1,1,111,Hibernated Normal Value
36609,24,4,389,3,1,1,311,Normal Value
36610,311,4,2542,1,1,1,111,Hibernated Normal Value
36611,392,4,1987,1,1,1,111,Hibernated Normal Value
36612,137,10,4590,2,3,3,233,High Value
36613,106,9,6689,3,3,3,333,High Value
36614,119,6,3120,2,2,2,222,Key Development
36615,470,4,2812,1,1,2,112,Hibernated Normal Value
36616,638,2,748,1,1,1,111,Hibernated Normal Value
36617,80,4,1667,3,1,1,311,Normal Value
36618,198,5,3239,2,2,2,222,Key Development
36619,252,4,1128,2,1,1,211,Normal Value
36620,13,3,3785,3,1,2,312,Normal Value
36621,174,7,5994,2,3,3,233,High Value
36622,696,3,2384,1,1,1,111,Hibernated Normal Value
36623,237,8,6368,2,3,3,233,High Value
36624,348,6,3913,1,2,2,122,Churned High Value
36625,17,5,5344,3,2,3,323,High Value
36626,110,1,483,2,1,1,211,Normal Value
36627,546,1,2425,1,1,1,111,Hibernated Normal Value
36628,106,6,4493,3,2,2,322,Key Development
36629,336,5,2344,1,2,1,121,Hibernated Normal Value
36630,186,8,5839,2,3,3,233,High Value
36631,361,5,2782,1,2,2,122,Churned High Value
36632,278,4,2583,2,1,1,211,Normal Value
36633,124,5,3146,2,2,2,222,Key Development
36634,275,6,6094,2,2,3,223,Key Development
36635,408,6,3612,1,2,2,122,Churned High Value
36636,295,3,2322,1,1,1,111,Hibernated Normal Value
36637,93,7,3918,3,3,2,332,High Value
36638,195,4,5295,2,1,3,213,Normal Value
36639,284,6,5623,2,2,3,223,Key Development
36640,24,7,3727,3,3,2,332,High Value
36641,281,2,1052,2,1,1,211,Normal Value
36642,288,3,1373,2,1,1,211,Normal Value
36643,165,4,3885,2,1,2,212,Normal Value
36644,42,2,2042,3,1,1,311,Normal Value
36645,363,6,2751,1,2,2,122,Churned High Value
36646,656,3,2334,1,1,1,111,Hibernated Normal Value
36647,121,3,1230,2,1,1,211,Normal Value
36648,30,2,3329,3,1,2,312,Normal Value
36649,321,6,4391,1,2,2,122,Churned High Value
36650,514,4,3870,1,1,2,112,Hibernated Normal Value
36651,23,5,4195,3,2,2,322,Key Development
36652,9,4,4892,3,1,3,313,Key Development
36653,234,6,4135,2,2,2,222,Key Development
36654,427,5,7906,1,2,3,123,Churned High Value
36655,209,4,1832,2,1,1,211,Normal Value
36656,374,6,5832,1,2,3,123,Churned High Value
36657,116,4,1522,2,1,1,211,Normal Value
36658,188,7,3543,2,3,2,232,Key Development
36659,190,7,6876,2,3,3,233,High Value
36660,228,3,2048,2,1,1,211,Normal Value
36661,66,6,9584,3,2,3,323,High Value
36662,58,6,3403,3,2,2,322,Key Development
36663,209,9,2433,2,3,1,231,Normal Value
36664,120,4,3665,2,1,2,212,Normal Value
36665,12,7,4647,3,3,3,333,High Value
36666,250,8,3128,2,3,2,232,Key Development
36667,641,3,3695,1,1,2,112,Hibernated Normal Value
36668,15,5,3315,3,2,2,322,Key Development
36669,491,6,4509,1,2,2,122,Churned High Value
36670,248,7,5892,2,3,3,233,High Value
36671,480,3,1801,1,1,1,111,Hibernated Normal Value
36672,80,7,4014,3,3,2,332,High Value
36673,214,4,6300,2,1,3,213,Normal Value
36674,597,5,5050,1,2,3,123,Churned High Value
36675,851,1,888,1,1,1,111,Hibernated Normal Value
36676,212,8,8384,2,3,3,233,High Value
36677,217,7,4537,2,3,2,232,Key Development
36678,18,5,3741,3,2,2,322,Key Development
36679,4,5,3799,3,2,2,322,Key Development
36680,111,5,5448,2,2,3,223,Key Development
36681,182,3,3144,2,1,2,212,Normal Value
36682,33,6,1497,3,2,1,321,Normal Value
36683,289,3,758,2,1,1,211,Normal Value
36684,467,4,3812,1,1,2,112,Hibernated Normal Value
36685,98,6,8427,3,2,3,323,High Value
36686,415,3,4343,1,1,2,112,Hibernated Normal Value
36687,67,5,3163,3,2,2,322,Key Development
36688,213,9,9758,2,3,3,233,High Value
36689,829,3,2240,1,1,1,111,Hibernated Normal Value
36690,288,4,3203,2,1,2,212,Normal Value
36691,47,6,4878,3,2,3,323,High Value
36692,628,5,7517,1,2,3,123,Churned High Value
36693,64,5,4574,3,2,3,323,High Value
36694,396,6,3099,1,2,2,122,Churned High Value
36695,31,3,3086,3,1,2,312,Normal Value
36696,122,8,6577,2,3,3,233,High Value
36697,185,6,5026,2,2,3,223,Key Development
36698,849,3,3775,1,1,2,112,Hibernated Normal Value
36699,339,4,4497,1,1,2,112,Hibernated Normal Value
36700,104,10,6251,3,3,3,333,High Value
36701,703,2,2371,1,1,1,111,Hibernated Normal Value
36702,116,8,8901,2,3,3,233,High Value
36703,129,6,4408,2,2,2,222,Key Development
36704,220,2,3392,2,1,2,212,Normal Value
36705,168,7,6607,2,3,3,233,High Value
36706,187,5,4512,2,2,2,222,Key Development
36707,4,6,4576,3,2,3,323,High Value
36708,1234,1,1320,1,1,1,111,Hibernated Normal Value
36709,139,12,7637,2,3,3,233,High Value
36710,35,6,6367,3,2,3,323,High Value
36711,124,4,4122,2,1,2,212,Normal Value
36712,28,8,5801,3,3,3,333,High Value
36713,409,3,2823,1,1,2,112,Hibernated Normal Value
36714,320,5,2332,1,2,1,121,Hibernated Normal Value
36715,183,7,4772,2,3,3,233,High Value
36716,469,5,4581,1,2,3,123,Churned High Value
36717,449,5,5224,1,2,3,123,Churned High Value
36718,883,2,2630,1,1,1,111,Hibernated Normal Value
36719,595,3,1964,1,1,1,111,Hibernated Normal Value
36720,445,6,4021,1,2,2,122,Churned High Value
36721,26,7,4088,3,3,2,332,High Value
36722,266,4,1890,2,1,1,211,Normal Value
36723,25,7,5903,3,3,3,333,High Value
36724,305,7,4271,1,3,2,132,Churned High Value
36725,581,1,456,1,1,1,111,Hibernated Normal Value
36726,471,7,3487,1,3,2,132,Churned High Value
36727,329,5,4634,1,2,3,123,Churned High Value
36728,112,5,2772,2,2,2,222,Key Development
36729,469,3,2694,1,1,1,111,Hibernated Normal Value
36730,128,6,3053,2,2,2,222,Key Development
36731,797,5,4622,1,2,3,123,Churned High Value
36732,431,2,2601,1,1,1,111,Hibernated Normal Value
36733,315,2,702,1,1,1,111,Hibernated Normal Value
36734,51,4,2983,3,1,2,312,Normal Value
36735,328,6,4853,1,2,3,123,Churned High Value
36736,244,4,2164,2,1,1,211,Normal Value
36737,456,4,2321,1,1,1,111,Hibernated Normal Value
36738,61,5,6884,3,2,3,323,High Value
36739,18,6,4912,3,2,3,323,High Value
36740,120,5,3668,2,2,2,222,Key Development
36741,402,5,4041,1,2,2,122,Churned High Value
36742,84,7,7414,3,3,3,333,High Value
36743,297,2,1737,1,1,1,111,Hibernated Normal Value
36744,418,5,7134,1,2,3,123,Churned High Value
36745,307,2,1923,1,1,1,111,Hibernated Normal Value
36746,225,5,2310,2,2,1,221,Normal Value
36747,253,5,1769,2,2,1,221,Normal Value
36748,34,5,2236,3,2,1,321,Normal Value
36749,201,6,4930,2,2,3,223,Key Development
36750,204,4,4572,2,1,3,213,Normal Value
36751,732,3,3726,1,1,2,112,Hibernated Normal Value
36752,16,5,2794,3,2,2,322,Key Development
36753,356,6,3605,1,2,2,122,Churned High Value
36754,27,3,3187,3,1,2,312,Normal Value
36755,369,7,4141,1,3,2,132,Churned High Value
36756,263,5,4350,2,2,2,222,Key Development
36757,51,4,2616,3,1,1,311,Normal Value
36758,14,5,5708,3,2,3,323,High Value
36759,8,6,5713,3,2,3,323,High Value
36760,952,1,272,1,1,1,111,Hibernated Normal Value
36761,84,8,6569,3,3,3,333,High Value
36762,77,9,5331,3,3,3,333,High Value
36763,762,3,830,1,1,1,111,Hibernated Normal Value
36764,459,3,3344,1,1,2,112,Hibernated Normal Value
36765,360,4,3121,1,1,2,112,Hibernated Normal Value
36766,239,2,3072,2,1,2,212,Normal Value
36767,546,2,2835,1,1,2,112,Hibernated Normal Value
36768,129,2,3064,2,1,2,212,Normal Value
36769,32,7,7408,3,3,3,333,High Value
36770,237,6,8584,2,2,3,223,Key Development
36771,398,4,4540,1,1,2,112,Hibernated Normal Value
36772,122,5,2711,2,2,1,221,Normal Value
36773,449,5,4781,1,2,3,123,Churned High Value
36774,11,10,7125,3,3,3,333,High Value
36775,77,5,3519,3,2,2,322,Key Development
36776,240,5,3481,2,2,2,222,Key Development
36777,543,4,3353,1,1,2,112,Hibernated Normal Value
36778,27,7,7013,3,3,3,333,High Value
36779,272,6,3915,2,2,2,222,Key Development
36780,77,5,3474,3,2,2,322,Key Development
36781,869,3,2248,1,1,1,111,Hibernated Normal Value
36782,81,8,5331,3,3,3,333,High Value
36783,457,6,6303,1,2,3,123,Churned High Value
36784,350,7,5610,1,3,3,133,Churned High Value
36785,23,6,5727,3,2,3,323,High Value
36786,12,8,7018,3,3,3,333,High Value
36787,84,6,5360,3,2,3,323,High Value
36788,194,6,9283,2,2,3,223,Key Development
36789,62,2,2843,3,1,2,312,Normal Value
36790,471,4,4688,1,1,3,113,Hibernated Normal Value
36791,38,6,2927,3,2,2,322,Key Development
36792,541,3,1963,1,1,1,111,Hibernated Normal Value
36793,212,7,5713,2,3,3,233,High Value
36794,461,3,1973,1,1,1,111,Hibernated Normal Value
36795,982,5,2827,1,2,2,122,Churned High Value
36796,476,6,4505,1,2,2,122,Churned High Value
36797,144,3,2440,2,1,1,211,Normal Value
36798,638,2,2083,1,1,1,111,Hibernated Normal Value
36799,298,7,4107,1,3,2,132,Churned High Value
36800,110,3,2113,2,1,1,211,Normal Value
36801,334,4,3236,1,1,2,112,Hibernated Normal Value
36802,262,5,2614,2,2,1,221,Normal Value
36803,59,6,5152,3,2,3,323,High Value
36804,753,5,1955,1,2,1,121,Hibernated Normal Value
36805,132,5,5120,2,2,3,223,Key Development
36806,191,4,3157,2,1,2,212,Normal Value
36807,244,7,4679,2,3,3,233,High Value
36808,15,3,3435,3,1,2,312,Normal Value
36809,148,6,3020,2,2,2,222,Key Development
36810,385,6,6690,1,2,3,123,Churned High Value
36811,248,10,7663,2,3,3,233,High Value
36812,145,10,7569,2,3,3,233,High Value
36813,351,8,5754,1,3,3,133,Churned High Value
36814,313,7,3669,1,3,2,132,Churned High Value
36815,38,5,4446,3,2,2,322,Key Development
36816,37,7,5626,3,3,3,333,High Value
36817,26,5,1765,3,2,1,321,Normal Value
36818,376,4,2269,1,1,1,111,Hibernated Normal Value
36819,662,5,3019,1,2,2,122,Churned High Value
36820,2,10,11495,3,3,3,333,High Value
36821,916,3,2258,1,1,1,111,Hibernated Normal Value
36822,522,3,596,1,1,1,111,Hibernated Normal Value
36823,5,4,2446,3,1,1,311,Normal Value
36824,515,9,5476,1,3,3,133,Churned High Value
36825,18,8,7291,3,3,3,333,High Value
36826,124,6,4633,2,2,3,223,Key Development
36827,59,6,5136,3,2,3,323,High Value
36828,23,8,8632,3,3,3,333,High Value
36829,196,7,3878,2,3,2,232,Key Development
36830,121,2,839,2,1,1,211,Normal Value
36831,881,2,1107,1,1,1,111,Hibernated Normal Value
36832,397,5,3582,1,2,2,122,Churned High Value
36833,74,7,7661,3,3,3,333,High Value
36834,278,6,4636,2,2,3,223,Key Development
36835,520,5,2350,1,2,1,121,Hibernated Normal Value
36836,104,6,8447,3,2,3,323,High Value
36837,146,10,6598,2,3,3,233,High Value
36838,76,4,3221,3,1,2,312,Normal Value
36839,297,6,2897,1,2,2,122,Churned High Value
36840,26,8,6582,3,3,3,333,High Value
36841,233,5,3599,2,2,2,222,Key Development
36842,633,5,3513,1,2,2,122,Churned High Value
36843,221,6,2135,2,2,1,221,Normal Value
36844,311,2,851,1,1,1,111,Hibernated Normal Value
36845,93,9,8102,3,3,3,333,High Value
36847,51,6,4728,3,2,3,323,High Value
36848,194,8,5852,2,3,3,233,High Value
36849,42,8,7263,3,3,3,333,High Value
36850,83,3,1453,3,1,1,311,Normal Value
36851,138,9,5344,2,3,3,233,High Value
36852,275,5,5044,2,2,3,223,Key Development
36853,52,7,5949,3,3,3,333,High Value
36854,266,5,922,2,2,1,221,Normal Value
36855,76,2,1806,3,1,1,311,Normal Value
36856,75,4,3574,3,1,2,312,Normal Value
36857,109,6,4960,2,2,3,223,Key Development
36858,363,7,4276,1,3,2,132,Churned High Value
36859,107,3,1480,3,1,1,311,Normal Value
36860,473,5,3288,1,2,2,122,Churned High Value
36861,82,3,1771,3,1,1,311,Normal Value
36862,561,6,3270,1,2,2,122,Churned High Value
36863,582,4,4108,1,1,2,112,Hibernated Normal Value
36864,533,4,4919,1,1,3,113,Hibernated Normal Value
36865,11,8,5691,3,3,3,333,High Value
36866,33,5,1874,3,2,1,321,Normal Value
36867,14,6,4708,3,2,3,323,High Value
36868,287,5,4106,2,2,2,222,Key Development
36869,401,5,6153,1,2,3,123,Churned High Value
36870,-1,5,1451,3,2,1,321,Normal Value
36871,243,7,7458,2,3,3,233,High Value
36872,823,2,994,1,1,1,111,Hibernated Normal Value
36873,124,9,6138,2,3,3,233,High Value
36874,117,5,2451,2,2,1,221,Normal Value
36875,157,9,4790,2,3,3,233,High Value
36876,32,4,3364,3,1,2,312,Normal Value
36877,376,3,2194,1,1,1,111,Hibernated Normal Value
36878,199,3,1442,2,1,1,211,Normal Value
36879,158,3,1599,2,1,1,211,Normal Value
36880,105,3,2267,3,1,1,311,Normal Value
36881,308,5,4137,1,2,2,122,Churned High Value
36882,40,7,6181,3,3,3,333,High Value
36883,388,7,2564,1,3,1,131,Hibernated Normal Value
36884,22,2,3384,3,1,2,312,Normal Value
36885,172,9,7412,2,3,3,233,High Value
36886,140,11,7823,2,3,3,233,High Value
36887,21,8,5348,3,3,3,333,High Value
36888,420,4,1869,1,1,1,111,Hibernated Normal Value
36889,20,8,5622,3,3,3,333,High Value
36890,344,1,38,1,1,1,111,Hibernated Normal Value
36891,101,5,4080,3,2,2,322,Key Development
36892,276,6,5985,2,2,3,223,Key Development
36893,-1,9,8377,3,3,3,333,High Value
36894,436,5,6883,1,2,3,123,Churned High Value
36895,89,2,4040,3,1,2,312,Normal Value
36896,392,5,1526,1,2,1,121,Hibernated Normal Value
36897,334,4,2549,1,1,1,111,Hibernated Normal Value
36898,521,3,965,1,1,1,111,Hibernated Normal Value
36899,57,5,4502,3,2,2,322,Key Development
36900,94,6,6182,3,2,3,323,High Value
36901,713,2,906,1,1,1,111,Hibernated Normal Value
36902,220,2,846,2,1,1,211,Normal Value
36903,93,8,5032,3,3,3,333,High Value
36904,939,1,436,1,1,1,111,Hibernated Normal Value
36905,85,5,4862,3,2,3,323,High Value
36906,48,7,6623,3,3,3,333,High Value
36907,249,12,5703,2,3,3,233,High Value
36908,625,6,2985,1,2,2,122,Churned High Value
36909,174,8,5760,2,3,3,233,High Value
36910,218,4,1720,2,1,1,211,Normal Value
36911,28,6,5154,3,2,3,323,High Value
36912,16,4,3917,3,1,2,312,Normal Value
36913,89,8,8181,3,3,3,333,High Value
36914,194,8,9120,2,3,3,233,High Value
36915,665,3,780,1,1,1,111,Hibernated Normal Value
36916,221,4,4232,2,1,2,212,Normal Value
36917,721,5,2625,1,2,1,121,Hibernated Normal Value
36918,196,4,2320,2,1,1,211,Normal Value
36919,195,4,1294,2,1,1,211,Normal Value
36920,517,3,2698,1,1,1,111,Hibernated Normal Value
36921,137,4,2729,2,1,2,212,Normal Value
36922,626,3,2902,1,1,2,112,Hibernated Normal Value
36923,49,4,2072,3,1,1,311,Normal Value
36924,599,5,1385,1,2,1,121,Hibernated Normal Value
36925,59,3,1343,3,1,1,311,Normal Value
36926,140,7,5366,2,3,3,233,High Value
36927,402,7,4530,1,3,2,132,Churned High Value
36928,779,3,608,1,1,1,111,Hibernated Normal Value
36929,315,3,1745,1,1,1,111,Hibernated Normal Value
36930,10,7,4867,3,3,3,333,High Value
36931,307,6,4410,1,2,2,122,Churned High Value
36932,79,4,1405,3,1,1,311,Normal Value
36933,74,5,3495,3,2,2,322,Key Development
36934,221,2,1728,2,1,1,211,Normal Value
36935,231,3,2280,2,1,1,211,Normal Value
36936,73,7,2612,3,3,1,331,Normal Value
36937,129,6,3526,2,2,2,222,Key Development
36938,208,2,796,2,1,1,211,Normal Value
36939,33,7,3998,3,3,2,332,High Value
36940,160,7,4253,2,3,2,232,Key Development
36941,40,5,2609,3,2,1,321,Normal Value
36942,26,5,4638,3,2,3,323,High Value
36943,222,5,3030,2,2,2,222,Key Development
36944,294,3,1662,1,1,1,111,Hibernated Normal Value
36945,37,10,8461,3,3,3,333,High Value
36946,55,4,1283,3,1,1,311,Normal Value
36947,779,3,920,1,1,1,111,Hibernated Normal Value
36948,394,2,746,1,1,1,111,Hibernated Normal Value
36949,23,10,8512,3,3,3,333,High Value
36950,96,8,10824,3,3,3,333,High Value
36951,574,1,192,1,1,1,111,Hibernated Normal Value
36952,164,4,3080,2,1,2,212,Normal Value
36953,315,5,4874,1,2,3,123,Churned High Value
36954,260,6,3260,2,2,2,222,Key Development
36955,422,4,3071,1,1,2,112,Hibernated Normal Value
36956,145,3,3149,2,1,2,212,Normal Value
36957,204,5,2962,2,2,2,222,Key Development
36959,542,2,1975,1,1,1,111,Hibernated Normal Value
36960,54,5,3670,3,2,2,322,Key Development
36961,172,4,3010,2,1,2,212,Normal Value
36962,29,5,4084,3,2,2,322,Key Development
36963,153,6,5707,2,2,3,223,Key Development
36964,327,3,2256,1,1,1,111,Hibernated Normal Value
36965,88,6,3948,3,2,2,322,Key Development
36966,53,6,4447,3,2,2,322,Key Development
36967,103,3,1050,3,1,1,311,Normal Value
36968,25,9,8006,3,3,3,333,High Value
36969,464,4,3006,1,1,2,112,Hibernated Normal Value
36970,86,8,6702,3,3,3,333,High Value
36971,694,7,5395,1,3,3,133,Churned High Value
36972,642,2,1969,1,1,1,111,Hibernated Normal Value
36973,412,5,4499,1,2,2,122,Churned High Value
36974,24,6,4429,3,2,2,322,Key Development
36975,335,3,1895,1,1,1,111,Hibernated Normal Value
36976,182,7,7048,2,3,3,233,High Value
36977,162,6,3873,2,2,2,222,Key Development
36978,283,4,3528,2,1,2,212,Normal Value
36979,4,8,6528,3,3,3,333,High Value
36980,54,3,581,3,1,1,311,Normal Value
36981,117,6,5767,2,2,3,223,Key Development
36982,649,4,3452,1,1,2,112,Hibernated Normal Value
36983,63,4,3066,3,1,2,312,Normal Value
36984,844,5,4087,1,2,2,122,Churned High Value
36985,6,6,2379,3,2,1,321,Normal Value
36986,234,4,1919,2,1,1,211,Normal Value
36987,418,3,2700,1,1,1,111,Hibernated Normal Value
36988,211,4,1587,2,1,1,211,Normal Value
36989,120,5,4226,2,2,2,222,Key Development
36990,490,4,4965,1,1,3,113,Hibernated Normal Value
36991,21,7,7926,3,3,3,333,High Value
36992,189,7,6693,2,3,3,233,High Value
36993,98,5,6292,3,2,3,323,High Value
36994,174,10,3323,2,3,2,232,Key Development
36995,255,5,4033,2,2,2,222,Key Development
36996,284,5,4830,2,2,3,223,Key Development
36997,5,7,4972,3,3,3,333,High Value
36998,469,5,1805,1,2,1,121,Hibernated Normal Value
36999,501,5,4365,1,2,2,122,Churned High Value
37000,-1,5,5514,3,2,3,323,High Value
37001,91,7,3897,3,3,2,332,High Value
37002,3,10,8500,3,3,3,333,High Value
37003,29,8,4984,3,3,3,333,High Value
37004,366,7,5865,1,3,3,133,Churned High Value
37005,53,6,3807,3,2,2,322,Key Development
37006,232,9,3261,2,3,2,232,Key Development
37007,517,2,3780,1,1,2,112,Hibernated Normal Value
37008,133,7,4210,2,3,2,232,Key Development
37009,3,10,7337,3,3,3,333,High Value
37010,65,2,1431,3,1,1,311,Normal Value
37011,75,8,3630,3,3,2,332,High Value
37012,295,3,1810,1,1,1,111,Hibernated Normal Value
37013,802,3,1007,1,1,1,111,Hibernated Normal Value
37014,403,7,4779,1,3,3,133,Churned High Value
37015,421,4,3402,1,1,2,112,Hibernated Normal Value
37016,75,8,4119,3,3,2,332,High Value
37017,1016,3,3100,1,1,2,112,Hibernated Normal Value
37018,124,3,1421,2,1,1,211,Normal Value
37019,128,4,3379,2,1,2,212,Normal Value
37020,317,6,5259,1,2,3,123,Churned High Value
37021,140,4,1397,2,1,1,211,Normal Value
37022,145,9,5269,2,3,3,233,High Value
37023,168,4,1546,2,1,1,211,Normal Value
37024,47,4,2533,3,1,1,311,Normal Value
37025,251,7,7487,2,3,3,233,High Value
37026,380,4,3371,1,1,2,112,Hibernated Normal Value
37027,311,3,1398,1,1,1,111,Hibernated Normal Value
37029,379,5,7107,1,2,3,123,Churned High Value
37030,125,7,4046,2,3,2,232,Key Development
37031,-1,6,3938,3,2,2,322,Key Development
37032,181,2,1513,2,1,1,211,Normal Value
37033,230,4,3272,2,1,2,212,Normal Value
37034,279,5,5409,2,2,3,223,Key Development
37035,174,8,5084,2,3,3,233,High Value
37036,705,3,1201,1,1,1,111,Hibernated Normal Value
37037,74,6,4779,3,2,3,323,High Value
37038,218,5,4128,2,2,2,222,Key Development
37039,373,4,1724,1,1,1,111,Hibernated Normal Value
37040,483,4,2526,1,1,1,111,Hibernated Normal Value
37041,377,6,4036,1,2,2,122,Churned High Value
37042,11,7,6714,3,3,3,333,High Value
37043,139,2,1488,2,1,1,211,Normal Value
37044,294,5,6143,1,2,3,123,Churned High Value
37045,9,9,7759,3,3,3,333,High Value
37046,70,6,5678,3,2,3,323,High Value
37047,50,3,2002,3,1,1,311,Normal Value
37048,227,6,7064,2,2,3,223,Key Development
37049,199,4,3290,2,1,2,212,Normal Value
37050,523,3,466,1,1,1,111,Hibernated Normal Value
37051,309,4,4035,1,1,2,112,Hibernated Normal Value
37052,180,8,6729,2,3,3,233,High Value
37053,152,3,856,2,1,1,211,Normal Value
37054,509,9,5816,1,3,3,133,Churned High Value
37055,971,2,2428,1,1,1,111,Hibernated Normal Value
37056,45,8,7381,3,3,3,333,High Value
37057,401,6,5439,1,2,3,123,Churned High Value
37058,70,7,4916,3,3,3,333,High Value
37059,455,5,3420,1,2,2,122,Churned High Value
37060,347,4,4026,1,1,2,112,Hibernated Normal Value
37061,-1,7,3274,3,3,2,332,High Value
37062,156,4,2553,2,1,1,211,Normal Value
37063,92,3,2747,3,1,2,312,Normal Value
37064,482,4,1701,1,1,1,111,Hibernated Normal Value
37065,46,7,5671,3,3,3,333,High Value
37066,28,7,5526,3,3,3,333,High Value
